date,value,error
2017-05-15,22.7393251365,0.192035051041
2017-05-16,22.4255006147,0.163909808235
2017-05-17,22.391571312,0.110187728021
2017-05-18,22.5966069156,0.0802282427111
2017-05-19,22.8276554937,0.17746605002
2017-05-20,22.6513523225,0.255483457386
2017-05-21,21.5899980163,0.372297548216
2017-05-22,20.8774290662,0.300011588759
2017-05-23,20.5279483092,0.169783585905
2017-05-24,20.7233963068,0.129763342276
2017-05-25,20.8480203504,0.0755858929345
2017-05-26,21.0717347197,0.0477795232395
2017-05-27,21.0702279241,0.0609832027897
2017-05-28,21.0466147024,0.115741770499
2017-05-29,21.0839123511,0.170151940073
2017-05-30,20.9672443061,0.225352713235
2017-05-31,20.7681974225,0.172472240378
2017-06-01,20.5334738631,0.159091805045
2017-06-02,20.4772807511,0.0836826411685
2017-06-03,20.4493572905,0.238259974197
2017-06-04,20.2247700374,0.141290011727
2017-06-05,20.1382514657,0.192568194766
2017-06-06,20.1995392453,0.167338679336
2017-06-07,20.0977938426,0.166920293158
2017-06-08,19.9339561383,0.125623273329
2017-06-09,19.8177047317,0.146201854871
2017-06-10,19.7440770267,0.100946650091
2017-06-11,19.4922998165,0.168856066437
2017-06-12,19.4958192938,0.110108555219
2017-06-13,19.6292492034,0.133617130251
2017-06-14,19.7299020132,0.213535788455
2017-06-15,19.306487942,0.170198860405
2017-06-16,19.2861333977,0.078123133641
2017-06-17,19.4750046984,0.111873874079
2017-06-18,19.7440321415,0.104824556601
2017-06-19,19.6867135481,0.103718252639
2017-06-20,19.7420707171,0.045761265
2017-06-21,19.6605809047,0.0238734801592
2017-06-22,19.861567752,0.133425603998
2017-06-23,20.323599323,0.0800602778501
2017-06-24,20.1066434742,0.123636340538
2017-06-25,19.9843994369,0.171486937183
2017-06-26,19.853613858,0.140423402927
2017-06-27,19.8461413884,0.221881601202
2017-06-28,19.4716318624,0.180264514543
2017-06-29,19.2929717621,0.189564408693
2017-06-30,18.9650327416,0.152122179889
2017-07-01,19.1044440922,0.123883478671
2017-07-02,19.2564595624,0.115058653146
2017-07-03,18.981609627,0.150736959087
2017-07-04,19.0812801956,0.153701693451
2017-07-05,19.0905786738,0.156209005723
2017-07-06,19.1308422423,0.160141796822
2017-07-07,19.2593327705,0.121133339173
2017-07-08,19.1909703458,0.152974872167
2017-07-09,19.217355063,0.132263470064
2017-07-10,18.5318939229,0.326366828461
2017-07-11,18.2690488224,0.163370554427
2017-07-12,18.4628001066,0.0922338197234
2017-07-13,18.5403778296,0.173137669805
2017-07-14,18.2061360872,0.227965921604
2017-07-15,17.8058426815,0.203743536781
2017-07-16,17.5518055126,0.176675503415
2017-07-17,17.4546403699,0.160166190255
2017-07-18,17.7636235542,0.120318878007
2017-07-19,18.3145024614,0.0863275665529
2017-07-20,18.6772619078,0.105235542758
2017-07-21,19.2066323661,0.0860247837486
2017-07-22,19.3692044044,0.126793307612
2017-07-23,19.5267403192,0.161785805856
2017-07-24,19.4817899274,0.21328750159
2017-07-25,19.5077036093,0.190754379151
2017-07-26,18.860286994,0.321744836022
2017-07-27,18.656169478,0.147069697832
2017-07-28,18.8249186383,0.163512321326
2017-07-29,18.5116100219,0.249759411653
2017-07-30,18.2667945609,0.192399475861
2017-07-31,18.0635663944,0.131621619043
2017-08-01,18.2621260208,0.145616381579
2017-08-02,18.4699464506,0.12654199768
2017-08-03,18.2723570703,0.13422281454
2017-08-04,18.44930622,0.14312890465
2017-08-05,18.5502893859,0.170373208498
2017-08-06,18.4708730499,0.227898618748
2017-08-07,18.2319361571,0.234301861417
2017-08-08,18.3093365621,0.181938196851
2017-08-09,18.3813710051,0.123841948665
2017-08-10,18.5277185867,0.114944973677
2017-08-11,18.6197309577,0.206170523135
2017-08-12,18.6974623171,0.144373763864
2017-08-13,18.7894341356,0.130850567051
2017-08-14,19.1806517631,0.106913163092
2017-08-15,19.5169710419,0.109203773436
2017-08-16,19.3696361945,0.0688144435864
2017-08-17,17.9734925321,0.409119855385
2017-08-18,17.9825864164,0.121557045649
2017-08-19,18.1192488745,0.0902622232059
2017-08-20,18.496687526,0.098202320451
2017-08-21,18.8632916804,0.181180374121
2017-08-22,19.1063593456,0.0835748770192
2017-08-23,19.1556517019,0.00744910565955
2017-08-24,19.0418630866,0.234241484532
2017-08-25,19.1685809584,0.263743365697
2017-08-26,19.1075881977,0.230600222353
2017-08-27,18.8380115457,0.151208051604
2017-08-28,19.2568443107,0.0693538822969
2017-08-29,19.4386718003,0.0552450995076
2017-08-30,19.6129191608,0.0686297144902
2017-08-31,19.7916055824,0.0564683871004
2017-09-01,18.901629936,0.289923138923
2017-09-02,19.1234886687,0.105641329826
2017-09-03,19.4388330336,0.158975091801
2017-09-04,19.1262072469,0.283810462984
2017-09-05,19.1846924682,0.182663937494
2017-09-06,19.3866567734,0.0524898008973
2017-09-07,19.8314568732,0.0896517385466
2017-09-08,20.0285279304,0.184446186992
2017-09-09,20.3801512942,0.130379082213
2017-09-10,20.4107295864,0.179755859638
2017-09-11,20.0949140401,0.205871638324
2017-09-12,20.1751263338,0.196869950576
2017-09-13,20.4550813944,0.212747369332
2017-09-14,20.8976935757,0.190900305675
2017-09-15,20.9462870661,0.159436908832
2017-09-16,21.1907880478,0.197005215312
2017-09-17,21.5865065403,0.231685320814
2017-09-18,21.9048285539,0.229112040147
2017-09-19,21.8956136817,0.381078528855
2017-09-20,21.5298160256,0.34617042613
2017-09-21,21.3490004891,0.145286460237
2017-09-22,21.5824238913,0.182288498198
2017-09-23,21.4846593313,0.276660157216
2017-09-24,21.4756907823,0.229924824495
2017-09-25,21.5681305596,0.28375908245
2017-09-26,22.0140280398,0.215244996356
2017-09-27,22.563983728,0.127912300166
2017-09-28,22.4100663849,0.134186331631
2017-09-29,21.8201133694,0.308774810862
2017-09-30,21.6709563048,0.168033174541
2017-10-01,21.9294693826,0.145961666556
2017-10-02,22.0483962474,0.0867335849624
2017-10-03,21.3127738244,0.154303756259
2017-10-04,21.3776671463,0.156611101199
2017-10-05,21.4784016579,0.182358481725
2017-10-06,22.0282618236,0.21933443827
2017-10-07,22.3995317528,0.179308458848
2017-10-08,23.147651586,0.157324621328
2017-10-09,23.255091844,0.200499234081
2017-10-10,23.5466240756,0.179226650313
2017-10-11,24.0584930217,0.20257355701
2017-10-12,23.7812954332,0.318289306969
2017-10-13,23.6171851544,0.23338745438
2017-10-14,23.666601411,0.201356021309
2017-10-15,23.5362233395,0.20590660312
2017-10-16,23.22661188,0.31665882933
2017-10-17,23.1180790573,0.274964259723
2017-10-18,22.6387145477,0.250818180268
2017-10-19,21.8705209152,0.413359099149
2017-10-20,21.4996353879,0.265680097806
2017-10-21,21.5249305535,0.217761638623
2017-10-22,22.1128682648,0.196596742942
2017-10-23,22.8551043409,0.176689245533
2017-10-24,23.2226173969,0.124626356662
2017-10-25,23.1328688444,0.196397375788
2017-10-26,23.3979095559,0.241326054086
2017-10-27,23.6327134818,0.228333799877
2017-10-28,23.8016576028,0.290903626301
2017-10-29,23.829830194,0.279571850042
2017-10-30,23.5928544807,0.26309959638
2017-10-31,23.367137632,0.301678640044
2017-11-01,23.2659953204,0.320054300894
2017-11-02,23.2141745929,0.196955497815
2017-11-03,23.7887032827,0.164991896386
2017-11-04,24.3582493315,0.183584006928
2017-11-05,25.2155221925,0.176559607411
2017-11-06,25.5903319693,0.117252715355
2017-11-07,26.1056839583,0.201027965296
2017-11-08,26.6819008076,0.219139033093
2017-11-09,26.9135520992,0.241488340039
2017-11-10,26.7160792371,0.13827480329
2017-11-11,26.2752553479,0.303152791323
2017-11-12,25.9912860208,0.445401962512
2017-11-13,25.3519631356,0.38329093309
2017-11-14,24.98910592,0.32481351861
2017-11-15,24.8607472755,0.335022436783
2017-11-16,24.6901166815,0.176572097259
2017-11-17,24.2036385231,0.121307210296
2017-11-18,24.681250405,0.175903238907
2017-11-19,24.9617498891,0.186019336073
2017-11-20,25.0521410615,0.192458322252
2017-11-21,25.2946362799,0.264280477564
2017-11-22,24.8579853442,0.24594747277
2017-11-23,24.264067733,0.442502849005
2017-11-24,23.4797473567,0.305211064457
2017-11-25,22.9915860938,0.204665837833
2017-11-26,23.114892702,0.173232754073
2017-11-27,23.6106082161,0.16893387342
2017-11-28,23.6986792143,0.182771327908
2017-11-29,23.9836641238,0.139849179123
2017-11-30,24.1860744558,0.191554328988
2017-12-01,24.115582539,0.194822903717
2017-12-02,24.1117949082,0.157906482049
2017-12-03,23.7890899077,0.128374848662
2017-12-04,23.3015777709,0.127757217354
2017-12-05,23.3963764751,0.12394184536
2017-12-06,23.4074822534,0.0666775079436
2017-12-07,23.0581124253,0.497937432602
2017-12-08,22.7593601805,0.142324308007
2017-12-09,22.8734178304,0.208033574772
2017-12-10,22.9254342002,0.211018408157
2017-12-11,22.958803895,0.209165105619
2017-12-12,22.8525670019,0.16617587693
2017-12-13,22.9987866499,0.227200159053
2017-12-14,23.2638266609,0.246653902817
2017-12-15,23.1642606793,0.242839404795
2017-12-16,23.2808195639,0.221034386389
2017-12-17,23.1469435121,0.173801618402
2017-12-18,23.5923126037,0.185635094988
2017-12-19,23.8482646721,0.167350407078
2017-12-20,24.4361470583,0.188610647122
2017-12-21,24.4285257076,0.351197025929
2017-12-22,24.3836115824,0.166228583514
2017-12-23,24.3496825993,0.112122838268
2017-12-24,24.3800873598,0.0935926606421
2017-12-25,24.3751803481,0.103084372864
