date-time, SO2-flux-a (kg/s), error (kg/s)
2016-12-02T02:55:20.000Z,2.61,1.27
2016-12-02T02:59:47.000Z,1.94,0.94
2016-12-02T03:04:13.000Z,1.31,0.64
2016-12-02T03:08:39.000Z,1.99,0.97
2016-12-03T22:17:29.000Z,1.6,0.78
2016-12-03T22:26:22.000Z,2.72,1.32
2016-12-03T22:30:48.000Z,1.63,0.79
2016-12-03T22:35:14.000Z,1.92,0.93
2016-12-03T22:39:40.000Z,1.88,0.91
2016-12-03T22:44:06.000Z,1.64,0.79
2016-12-03T22:52:54.000Z,3.18,1.54
2016-12-03T22:57:18.000Z,1.19,0.58
2016-12-03T23:01:42.000Z,2.04,0.99
2016-12-03T23:10:29.000Z,3.42,1.66
2016-12-04T00:56:23.000Z,3.31,1.61
2016-12-04T01:00:49.000Z,3.57,1.73
2016-12-04T01:09:41.000Z,7.27,3.53
2016-12-04T01:14:07.000Z,3.77,1.83
2016-12-04T01:18:33.000Z,2.94,1.43
2016-12-04T01:58:29.000Z,4.23,2.05
2016-12-04T02:02:55.000Z,3.63,1.76
2016-12-04T02:07:21.000Z,3.08,1.49
2016-12-04T02:11:47.000Z,3.65,1.77
2016-12-04T02:16:13.000Z,4.04,1.96
2016-12-04T02:20:39.000Z,6.35,3.08
2016-12-04T02:25:06.000Z,3.34,1.62
2016-12-04T02:38:24.000Z,2.83,1.37
2016-12-04T02:51:43.000Z,2.55,1.24
2016-12-04T03:09:27.000Z,1.89,0.92
2016-12-07T21:24:16.000Z,1.02,0.49
2016-12-07T21:28:42.000Z,0.89,0.43
2016-12-07T21:37:34.000Z,1.14,0.55
2016-12-07T21:42:00.000Z,0.93,0.45
2016-12-07T21:46:27.000Z,0.8,0.39
2016-12-10T21:02:05.000Z,20.5,9.9
2016-12-10T21:06:31.000Z,17.7,8.6
2016-12-10T22:30:48.000Z,10.3,5
2016-12-10T22:48:26.000Z,3.6,1.7
2016-12-10T23:19:19.000Z,2.2,1.1
2016-12-11T01:08:42.000Z,18.6,9
2016-12-11T01:26:26.000Z,7.5,3.6
2016-12-11T01:39:45.000Z,4.4,2.1
2016-12-11T01:48:37.000Z,22.1,10.7
2016-12-11T02:01:56.000Z,20.7,10.1
2016-12-11T02:10:48.000Z,17.3,8.4
2016-12-11T02:24:06.000Z,9.3,4.5
2016-12-11T20:22:10.000Z,14.46365741,7.016898148
2016-12-11T21:33:08.000Z,7.161921296,3.474537037
2016-12-11T21:46:27.000Z,9.101851852,4.415625
2016-12-11T22:04:11.000Z,12.60277778,6.11412037
2016-12-11T22:13:03.000Z,8.403240741,4.076851852
2016-12-11T22:35:14.000Z,4.27337963,2.073148148
2016-12-12T01:41:31.000Z,9.48912037,4.603587963
2016-12-12T02:12:34.000Z,15.925,7.725925926
2016-12-12T02:17:00.000Z,10.47314815,5.081018519
2016-12-12T02:21:26.000Z,9.934027778,4.819444444
2016-12-12T02:25:52.000Z,10.99884259,5.33599537
2016-12-12T02:30:18.000Z,8.029282407,3.89537037
2016-12-12T02:43:37.000Z,11.40324074,5.532175926
2016-12-12T03:01:21.000Z,8.96087963,4.347337963
2016-12-12T03:05:47.000Z,11.50925926,5.583680556
2016-12-12T03:10:14.000Z,10.79884259,5.23900463
2016-12-12T03:14:40.000Z,7.407175926,3.593518519
2016-12-12T03:19:06.000Z,7.722337963,3.746412037
2016-12-12T03:23:32.000Z,16.17881944,7.849074074
2016-12-12T21:46:27.000Z,1.652893519,0.801851852
2016-12-12T21:50:53.000Z,2.095949074,1.016782407
2016-12-12T21:55:19.000Z,2.149768519,1.042939815
2016-12-12T22:04:11.000Z,1.491666667,0.723611111
2016-12-12T22:13:03.000Z,1.801851852,0.874189815
2016-12-12T22:17:30.000Z,2.320949074,1.126041667
2016-12-12T22:39:40.000Z,0.633101852,0.307175926
2016-12-12T23:10:32.000Z,0.71099537,0.344907407
2016-12-13T00:58:36.000Z,7.933217593,3.848726852
2016-12-13T01:03:02.000Z,5.712615741,2.771412037
2016-12-13T01:25:13.000Z,7.625925926,3.699652778
2016-12-13T02:00:42.000Z,4.046064815,1.962962963
2016-12-13T02:05:08.000Z,6.685300926,3.243287037
2016-12-13T02:27:19.000Z,6.183564815,2.999884259
2016-12-13T02:45:03.000Z,4.072106481,1.975578704
2016-12-13T02:53:56.000Z,7.271643519,3.527777778
2016-12-13T02:58:22.000Z,11.93784722,5.791550926
2016-12-13T03:02:48.000Z,6.000347222,2.91099537
2016-12-13T03:11:40.000Z,12.37037037,6.001388889
2016-12-13T03:16:06.000Z,8.886342593,4.311111111
2016-12-13T03:24:59.000Z,6.006018519,2.913773148
2016-12-13T22:44:06.000Z,14.09143519,6.836342593
2016-12-13T23:15:09.000Z,3.842476852,1.86412037
2016-12-13T23:19:36.000Z,5.291782407,2.56724537
2016-12-13T23:24:02.000Z,6.975115741,3.383912037
2016-12-13T23:28:28.000Z,5.141203704,2.494212963
2016-12-13T23:32:54.000Z,6.182060185,2.999189815
2016-12-13T23:41:46.000Z,4.402546296,2.13587963
2016-12-13T23:50:39.000Z,8.223263889,3.989467593
2016-12-13T23:59:31.000Z,2.872569444,1.393634259
2016-12-14T00:08:23.000Z,3.971643519,1.926851852
2016-12-14T00:26:08.000Z,4.60150463,2.232407407
2016-12-14T00:30:34.000Z,5.528356481,2.682060185
2016-12-14T00:35:00.000Z,3.436574074,1.66724537
2016-12-14T00:39:26.000Z,3.273958333,1.588310185
2016-12-14T00:48:19.000Z,6.118981481,2.968634259
2016-12-14T00:52:45.000Z,16.96111111,8.228587963
2016-12-14T00:57:11.000Z,2.558912037,1.241435185
2016-12-14T01:01:37.000Z,8.763541667,4.25162037
2016-12-14T01:06:03.000Z,4.764236111,2.311342593
2016-12-14T01:10:29.000Z,3.733796296,1.811458333
2016-12-14T01:14:55.000Z,4.562731481,2.213541667
2016-12-14T01:23:48.000Z,1.919212963,0.931134259
2016-12-14T01:32:40.000Z,4.475810185,2.171412037
2016-12-14T01:54:51.000Z,4.583449074,2.223611111
2016-12-14T02:25:54.000Z,9.342361111,4.532407407
2016-12-14T03:14:42.000Z,7.984606481,3.873726852
2016-12-14T20:08:51.000Z,9.230439815,4.478125
2016-12-14T20:17:44.000Z,4.442592593,2.155324074
2016-12-14T20:39:54.000Z,7.875462963,3.820717593
2016-12-14T20:44:21.000Z,5.221759259,2.533217593
2016-12-14T20:57:39.000Z,9.823032407,4.765625
2016-12-14T21:10:57.000Z,7.597569444,3.68587963
2016-12-14T21:15:24.000Z,6.107060185,2.962847222
2016-12-14T21:19:50.000Z,8.732291667,4.236458333
2016-12-14T21:28:42.000Z,7.533912037,3.654976852
2016-12-14T21:33:08.000Z,7.370023148,3.575462963
2016-12-14T21:37:34.000Z,10.50046296,5.094212963
2016-12-14T21:42:00.000Z,9.598726852,4.656828704
2016-12-14T21:55:19.000Z,3.496875,1.696527778
2016-12-14T22:08:37.000Z,8.13587963,3.947106481
2016-12-14T22:13:03.000Z,8.659606481,4.201157407
2016-12-14T22:21:56.000Z,4.934259259,2.393865741
2016-12-14T22:30:48.000Z,4.014351852,1.947569444
2016-12-14T22:35:14.000Z,4.410069444,2.139583333
2016-12-14T22:39:40.000Z,6.11875,2.968518519
2016-12-14T22:57:25.000Z,3.819907407,1.853240741
2016-12-14T23:06:17.000Z,4.387615741,2.128587963
2016-12-14T23:10:43.000Z,12.35636574,5.994560185
2016-12-14T23:15:09.000Z,5.645138889,2.738657407
2016-12-14T23:19:35.000Z,4.342939815,2.106944444
2016-12-14T23:24:01.000Z,5.496180556,2.666435185
2016-12-15T00:03:38.000Z,0.273263889,0.132523148
2016-12-15T02:12:07.000Z,0.604398148,0.293287037
2016-12-15T22:44:06.000Z,1.950115741,0.946064815
2016-12-15T23:06:08.000Z,7.079166667,3.434490741
2016-12-16T01:36:19.000Z,10.14236111,4.920486111
2016-12-16T01:45:11.000Z,7.006018519,3.398958333
2016-12-16T01:54:03.000Z,4.239699074,2.056828704
2016-12-16T01:58:29.000Z,7.838194444,3.802662037
2016-12-16T02:07:22.000Z,12.97349537,6.293981481
2016-12-16T02:25:06.000Z,12.0755787,5.858449074
2016-12-16T02:29:32.000Z,13.61527778,6.605439815
2016-12-16T02:33:59.000Z,10.90358796,5.289814815
2016-12-16T02:42:51.000Z,11.13761574,5.403356481
2016-12-16T02:47:17.000Z,8.896527778,4.316087963
2016-12-16T02:51:43.000Z,10.51990741,5.103703704
2016-12-16T02:56:09.000Z,8.841782407,4.289467593
2016-12-16T03:05:02.000Z,5.707523148,2.768981481
2016-12-16T03:18:20.000Z,6.031134259,2.925925926
2016-12-16T03:22:46.000Z,10.76273148,5.221412037
2016-12-17T01:05:06.000Z,3.857638889,1.871527778
2016-12-17T01:13:58.000Z,2.104282407,1.020833333
2016-12-17T01:22:51.000Z,2.556828704,1.240393519
2016-12-17T01:45:01.000Z,3.854513889,1.870023148
2016-12-17T01:53:54.000Z,3.21099537,1.55775463
2016-12-17T22:57:08.000Z,0.764930556,0.371064815
2016-12-17T23:05:55.000Z,0.397569444,0.192824074
2016-12-19T20:48:47.000Z,3.377546296,1.638541667
2016-12-19T21:24:16.000Z,1.801967593,0.874189815
2016-12-19T21:28:42.000Z,2.147800926,1.042013889
2016-12-19T21:33:08.000Z,1.035300926,0.502314815
2016-12-19T21:55:19.000Z,1.404282407,0.68125
2016-12-19T21:59:45.000Z,1.184722222,0.574768519
2016-12-19T22:08:37.000Z,1.33275463,0.646527778
2016-12-19T22:13:03.000Z,3.182638889,1.543981481
2016-12-19T22:21:56.000Z,0.573263889,0.278125
2016-12-19T22:26:22.000Z,1.069444444,0.518865741
2016-12-19T22:48:33.000Z,1.490625,0.723148148
2016-12-20T01:02:57.000Z,1.250231481,0.606597222
2016-12-22T21:37:36.000Z,6.01,2.92
2016-12-22T22:08:39.000Z,6.64,3.22
2016-12-22T22:44:09.000Z,2.66,1.29
2016-12-23T01:36:17.000Z,15.81,7.67
2016-12-23T02:07:20.000Z,10.11,4.9
2016-12-23T02:11:46.000Z,12.33,5.98
2016-12-23T02:25:04.000Z,7.2,3.49
2016-12-23T02:56:07.000Z,10.11,4.9
2016-12-23T20:22:12.000Z,4.313888889,2.092824074
2016-12-23T20:35:30.000Z,6.467939815,3.137847222
2016-12-23T21:46:29.000Z,3.19837963,1.551736111
2016-12-23T23:54:28.000Z,1.447916667,0.702430556
2016-12-24T01:09:38.000Z,10.55393519,5.120138889
2016-12-24T20:44:20.000Z,1.26400463,0.613194444
2016-12-24T20:48:47.000Z,1.440046296,0.698611111
2016-12-24T21:15:23.000Z,2.231597222,1.082638889
2016-12-24T21:33:08.000Z,1.025231481,0.497337963
2016-12-24T21:37:34.000Z,1.536689815,0.745486111
2016-12-24T21:42:00.000Z,1.443055556,0.700115741
2016-12-25T01:49:36.000Z,11.81388889,5.731365741
2016-12-25T01:58:28.000Z,10.79270833,5.23599537
2016-12-25T02:07:20.000Z,10.58761574,5.136458333
2016-12-25T02:38:23.000Z,8.789236111,4.26400463
2016-12-25T02:42:49.000Z,9.901851852,4.803819444
2016-12-25T02:47:15.000Z,8.55,4.148032407
2016-12-25T02:56:08.000Z,13.83842593,6.713657407
2016-12-26T20:31:02.000Z,2.79,1.36
2016-12-26T20:57:39.000Z,2.97,1.44
2016-12-26T22:17:29.000Z,0.88,0.43
2016-12-26T22:21:56.000Z,1.33,0.65
2016-12-26T22:48:22.000Z,1.93,0.94
2016-12-26T23:28:04.000Z,1.03,0.5
2016-12-26T23:32:30.000Z,1.64,0.79
2016-12-27T00:59:59.000Z,2.27,1.1
2016-12-27T01:08:29.000Z,4.45,2.16
2016-12-27T01:12:55.000Z,4.48,2.17
2016-12-27T01:17:21.000Z,4.7,2.28
2016-12-27T01:21:47.000Z,3.61,1.75
2016-12-27T01:26:14.000Z,4.67,2.26
2016-12-27T01:39:32.000Z,6.58,3.19
2016-12-27T01:48:24.000Z,6.73,3.27
2016-12-27T01:52:50.000Z,6.25,3.03
2016-12-27T01:57:17.000Z,5.66,2.74
2016-12-27T02:06:09.000Z,6.38,3.1
2016-12-27T02:10:35.000Z,6.54,3.17
2016-12-27T02:15:01.000Z,5.06,2.46
2016-12-27T02:23:53.000Z,5.63,2.73
2016-12-27T02:32:46.000Z,8.1,3.93
2016-12-27T02:59:23.000Z,2.26,1.1
2016-12-27T21:50:53.000Z,6.03,2.92
2016-12-27T22:26:22.000Z,4.15,2.01
2016-12-27T23:06:08.000Z,2.78,1.35
2016-12-28T02:23:52.000Z,2.58,1.25
2016-12-28T02:46:03.000Z,2.47,1.2
2016-12-28T22:35:14.000Z,3.29,1.59
2016-12-29T03:11:40.000Z,10.02,4.86
2016-12-29T21:55:19.000Z,0.63,0.3
2016-12-29T22:26:22.000Z,0.48,0.23
2016-12-29T23:15:05.000Z,0.58,0.28
2016-12-29T23:19:29.000Z,0.4,0.19
2016-12-30T21:28:42.000Z,1.18,0.57
2016-12-30T21:33:08.000Z,2.65,1.29
2016-12-30T21:42:00.000Z,2.28,1.11
2016-12-30T21:55:19.000Z,1.79,0.87
2016-12-30T21:59:45.000Z,1.23,0.6
2016-12-30T22:39:40.000Z,2.75,1.33
2016-12-30T22:57:16.000Z,1.6,0.78
2016-12-30T23:06:05.000Z,3.17,1.54
2016-12-30T23:14:53.000Z,1.09,0.53
2016-12-30T23:23:40.000Z,1.08,0.52
2016-12-30T23:28:03.000Z,5.59,2.71
2016-12-30T23:41:10.000Z,0.18,0.09
2016-12-30T23:58:41.000Z,0.53,0.26
2016-12-31T01:09:29.000Z,2.79,1.35
2016-12-31T01:18:22.000Z,3,1.45
2016-12-31T01:22:48.000Z,4.86,2.36
2016-12-31T01:27:14.000Z,3.63,1.76
2016-12-31T01:31:40.000Z,2.57,1.25
2016-12-31T01:40:32.000Z,1.45,0.71
2016-12-31T02:16:02.000Z,1.68,0.81
2017-01-01T20:08:51.000Z,7.3,3.54
2017-01-01T20:31:02.000Z,6.19,3
2017-01-01T20:39:54.000Z,11.49,5.57
2017-01-01T20:48:47.000Z,8.25,4
2017-01-01T20:57:39.000Z,3.95,1.92
2017-01-01T21:06:31.000Z,4.93,2.39
2017-01-01T21:28:42.000Z,7.06,3.42
2017-01-01T21:33:08.000Z,4.18,2.03
2017-01-01T21:37:34.000Z,5.91,2.87
2017-01-01T21:42:00.000Z,12.39,6.01
2017-01-01T21:46:27.000Z,5.66,2.75
2017-01-01T21:59:45.000Z,9.95,4.83
2017-01-01T22:08:37.000Z,5.67,2.75
2017-01-01T22:17:30.000Z,4.96,2.4
2017-01-01T22:30:46.000Z,4.79,2.32
2017-01-01T22:35:13.000Z,4.72,2.29
2017-01-01T22:44:06.000Z,6.15,2.98
2017-01-01T22:48:32.000Z,3.77,1.83
2017-01-01T22:57:24.000Z,5.68,2.76
2017-01-01T23:01:50.000Z,2.29,1.11
2017-01-01T23:06:17.000Z,3.15,1.53
2017-01-01T23:10:43.000Z,3.17,1.54
2017-01-01T23:15:09.000Z,2.87,1.39
2017-01-01T23:24:01.000Z,3.12,1.52
2017-01-01T23:32:53.000Z,5.51,2.67
2017-01-01T23:37:20.000Z,6.75,3.27
2017-01-01T23:46:12.000Z,6.92,3.36
2017-01-01T23:50:38.000Z,2.17,1.05
2017-01-02T01:05:53.000Z,2.85,1.38
2017-01-02T01:10:19.000Z,2.69,1.31
2017-01-02T01:19:11.000Z,1.62,0.79
2017-01-02T01:23:37.000Z,0.89,0.43
2017-01-02T01:59:06.000Z,1.28,0.62
2017-01-02T02:03:33.000Z,0.84,0.41
2017-01-02T02:07:59.000Z,1.09,0.53
2017-01-03T00:43:52.000Z,1.97025463,0.955902778
2017-01-03T01:32:39.000Z,3.829513889,1.85787037
2017-01-03T01:50:23.000Z,4.558680556,2.211574074
2017-01-03T02:17:00.000Z,1.627546296,0.789583333
2017-01-03T20:35:28.000Z,7.28900463,3.536226852
2017-01-03T20:44:20.000Z,12.240625,5.938425926
2017-01-03T21:02:05.000Z,3.451157407,1.674305556
2017-01-03T22:08:48.000Z,4.731828704,2.295601852
2017-01-03T22:44:17.000Z,5.025694444,2.438194444
2017-01-04T01:11:56.000Z,3.524305556,1.709837963
2017-01-04T01:25:15.000Z,11.47094907,5.565046296
2017-01-04T01:34:07.000Z,16.05300926,7.787962963
2017-01-04T01:38:33.000Z,10.68460648,5.183564815
2017-01-04T02:40:39.000Z,14.61342593,7.089583333
2017-01-04T03:07:16.000Z,14.57175926,7.069444444
2017-01-04T22:48:33.000Z,0.548726852,0.266203704
2017-01-04T22:52:59.000Z,0.624074074,0.302777778
2017-01-04T22:57:25.000Z,1.020833333,0.49525463
2017-01-04T23:10:36.000Z,1.17662037,0.570833333
2017-01-04T23:19:26.000Z,0.673611111,0.326851852
2017-01-05T01:39:28.000Z,1.270486111,0.616319444
2017-01-05T20:13:17.000Z,2.48125,1.203819444
2017-01-05T20:17:44.000Z,3.750578704,1.819560185
2017-01-05T20:22:10.000Z,2.440046296,1.183796296
2017-01-05T20:39:54.000Z,5.23912037,2.541666667
2017-01-05T20:48:47.000Z,4.318981481,2.09537037
2017-01-05T20:57:39.000Z,2.157175926,1.046527778
2017-01-05T21:02:05.000Z,4.064930556,1.972106481
2017-01-05T21:06:31.000Z,3.803587963,1.84525463
2017-01-05T21:10:57.000Z,6.01412037,2.917708333
2017-01-05T21:15:24.000Z,3.020949074,1.465625
2017-01-05T21:19:50.000Z,4.320949074,2.096296296
2017-01-05T21:28:42.000Z,2.142013889,1.039236111
2017-01-05T21:33:08.000Z,3.557638889,1.725925926
2017-01-05T21:37:34.000Z,6.216898148,3.016087963
2017-01-05T21:42:00.000Z,3.120949074,1.51412037
2017-01-05T21:50:53.000Z,2.774652778,1.346180556
2017-01-05T22:04:11.000Z,3.641666667,1.766782407
2017-01-05T22:13:03.000Z,4.02349537,1.951967593
2017-01-05T22:26:22.000Z,2.306365741,1.118865741
2017-01-05T22:52:59.000Z,1.865625,0.905092593
2017-01-05T23:23:58.000Z,3.491087963,1.693634259
2017-01-05T23:41:43.000Z,3.475925926,1.686342593
2017-01-05T23:55:02.000Z,5.588888889,2.711342593
2017-01-05T23:59:28.000Z,2.501736111,1.213657407
2017-01-06T00:03:54.000Z,4.329861111,2.100578704
2017-01-06T00:08:20.000Z,2.840856481,1.378240741
2017-01-06T00:12:46.000Z,3.685532407,1.787962963
2017-01-06T00:21:38.000Z,2.643981481,1.28275463
2017-01-06T00:26:05.000Z,2.671990741,1.296296296
2017-01-06T00:30:31.000Z,1.305787037,0.633449074
2017-01-06T01:03:24.000Z,3.950347222,1.916550926
2017-01-06T01:07:50.000Z,1.48125,0.718634259
2017-01-06T01:25:28.000Z,0.709490741,0.344212963
2017-01-06T01:43:04.000Z,1.134490741,0.550347222
2017-01-06T01:51:58.000Z,0.575694444,0.279282407
2017-01-06T01:56:24.000Z,0.834837963,0.404976852
2017-01-06T02:00:50.000Z,1.017592593,0.493634259
2017-01-06T02:05:16.000Z,0.931134259,0.451736111
2017-01-06T02:09:42.000Z,1.092824074,0.530208333
2017-01-06T02:14:08.000Z,0.639583333,0.310300926
2017-01-06T02:18:34.000Z,0.647222222,0.31400463
2017-01-06T02:23:01.000Z,0.758912037,0.368171296
2017-01-06T02:27:27.000Z,0.828819444,0.402083333
2017-01-06T02:31:53.000Z,0.680671296,0.330208333
2017-01-06T02:36:19.000Z,0.708564815,0.34375
2017-01-06T02:40:45.000Z,0.932060185,0.452199074
2017-01-06T02:45:11.000Z,0.796412037,0.386342593
2017-01-06T02:49:37.000Z,0.686689815,0.333101852
2017-01-06T02:58:30.000Z,0.734953704,0.356597222
2017-01-06T03:07:22.000Z,0.589930556,0.286226852
2017-01-06T20:39:54.000Z,1.854050926,0.899421296
2017-01-06T20:48:47.000Z,2.220949074,1.077546296
2017-01-06T20:53:13.000Z,3.074537037,1.491550926
2017-01-06T21:24:16.000Z,3.131944444,1.519444444
2017-01-06T21:33:08.000Z,1.540856481,0.747569444
2017-01-06T21:55:19.000Z,2.144907407,1.040509259
2017-01-06T22:13:03.000Z,2.96099537,1.436458333
2017-01-06T22:17:30.000Z,2.121180556,1.029050926
2017-01-06T22:21:56.000Z,2.346296296,1.138310185
2017-01-06T22:30:48.000Z,1.205208333,0.584722222
2017-01-07T01:20:54.000Z,6.57962963,3.192013889
2017-01-07T01:25:20.000Z,10.00115741,4.851967593
2017-01-07T01:29:46.000Z,13.2224537,6.414814815
2017-01-07T01:51:57.000Z,5.134490741,2.490972222
2017-01-07T02:09:42.000Z,8.465046296,4.106712963
2017-01-07T02:18:34.000Z,7.517476852,3.647106481
2017-01-07T02:31:52.000Z,4.601041667,2.232175926
2017-01-07T02:36:18.000Z,5.512384259,2.674305556
2017-01-07T02:49:37.000Z,5.222337963,2.533564815
2017-01-07T02:54:03.000Z,2.567824074,1.245717593
2017-01-07T02:58:29.000Z,5.427314815,2.632986111
2017-01-07T03:07:21.000Z,5.062268519,2.455902778
2017-01-07T03:11:48.000Z,4.132175926,2.00474537
2017-01-07T03:16:14.000Z,4.942939815,2.398032407
2017-01-07T03:20:40.000Z,8.521180556,4.134027778
2017-01-07T03:25:06.000Z,3.151157407,1.528703704
2017-01-07T21:37:34.000Z,10.96689815,5.320486111
2017-01-07T22:44:06.000Z,1.119444444,0.543055556
2017-01-08T01:16:23.000Z,13.32569444,6.464930556
2017-01-08T01:43:00.000Z,6.805787037,3.301736111
2017-01-08T01:51:52.000Z,8.024074074,3.892824074
2017-01-08T02:00:45.000Z,13.63680556,6.615856481
2017-01-08T02:05:11.000Z,16.08310185,7.802662037
2017-01-08T02:09:37.000Z,9.580439815,4.647916667
2017-01-08T02:14:03.000Z,7.961921296,3.862615741
2017-01-08T02:27:22.000Z,9.642939815,4.678240741
2017-01-08T02:36:14.000Z,10.75162037,5.216087963
2017-01-08T02:53:59.000Z,11.6505787,5.652199074
2017-01-08T02:58:25.000Z,14.68287037,7.123263889
2017-01-08T03:07:17.000Z,13.64733796,6.620949074
2017-01-08T03:11:43.000Z,9.325231481,4.524074074
2017-01-08T03:16:09.000Z,10.76064815,5.220486111
2017-01-08T03:25:02.000Z,7.082175926,3.43587963
2017-01-08T20:44:21.000Z,10.26550926,4.980208333
2017-01-08T21:10:57.000Z,9.662847222,4.687847222
2017-01-08T21:33:08.000Z,10.29375,4.993981481
2017-01-08T21:46:27.000Z,8.697453704,4.219444444
2017-01-08T21:50:53.000Z,3.351273148,1.625925926
2017-01-08T22:26:22.000Z,3.725578704,1.807407407
2017-01-08T23:28:16.000Z,2.715856481,1.317592593
2017-01-09T01:20:52.000Z,6.473148148,3.140393519
2017-01-09T01:25:18.000Z,3.481712963,1.68912037
2017-01-09T01:38:37.000Z,8.666319444,4.204398148
2017-01-09T01:47:29.000Z,5.891550926,2.858217593
2017-01-09T03:02:54.000Z,4.233333333,2.053819444
2017-01-09T03:07:20.000Z,6.476157407,3.141898148
2017-01-09T03:16:12.000Z,4.192013889,2.033796296
2017-01-09T03:20:38.000Z,6.173032407,2.994791667
2017-01-09T20:44:20.000Z,5.914930556,2.869560185
2017-01-09T20:57:39.000Z,3.689351852,1.789814815
2017-01-09T21:02:05.000Z,3.782523148,1.835069444
2017-01-09T21:06:31.000Z,4.168055556,2.022106481
2017-01-09T21:10:57.000Z,3.230208333,1.56712963
2017-01-09T21:15:23.000Z,2.448958333,1.188078704
2017-01-09T21:28:42.000Z,4.368518519,2.119328704
2017-01-09T21:33:08.000Z,4.574189815,2.219097222
2017-01-09T21:37:34.000Z,1.753703704,0.850810185
2017-01-10T20:57:39.000Z,3.458333333,1.677777778
2017-01-10T21:33:08.000Z,7.937615741,3.850810185
2017-01-10T22:04:11.000Z,2.758796296,1.338425926
2017-01-10T22:21:56.000Z,7.162847222,3.475
2017-01-10T23:01:51.000Z,2.99849537,1.45462963
2017-01-10T23:06:17.000Z,2.546759259,1.235532407
2017-01-11T02:45:07.000Z,5.273958333,2.558680556
2017-01-11T03:07:18.000Z,4.945023148,2.399074074
2017-01-11T03:16:10.000Z,4.550115741,2.207523148
2017-01-11T03:25:02.000Z,4.764236111,2.311342593
2017-01-11T20:13:17.000Z,4.464930556,2.166087963
2017-01-11T20:31:02.000Z,5.196180556,2.520949074
2017-01-11T20:57:39.000Z,3.211921296,1.558217593
2017-01-11T21:24:16.000Z,8.960185185,4.346990741
2017-01-11T21:28:42.000Z,9.561111111,4.638541667
2017-01-11T21:33:08.000Z,4.646759259,2.254282407
2017-01-11T21:37:34.000Z,4.129513889,2.003356481
2017-01-11T21:42:00.000Z,3.750231481,1.819328704
2017-01-11T21:59:45.000Z,4.219907407,2.047337963
2017-01-11T22:26:22.000Z,9.997916667,4.850462963
2017-01-11T22:44:06.000Z,2.72025463,1.319675926
2017-01-11T22:48:32.000Z,3.76875,1.828356481
2017-01-11T22:52:59.000Z,4.105787037,1.991898148
2017-01-11T22:57:25.000Z,1.406365741,0.682291667
2017-01-11T23:01:51.000Z,4.770949074,2.314583333
2017-01-11T23:15:03.000Z,1.687268519,0.818634259
2017-01-11T23:23:50.000Z,2.02337963,0.981597222
2017-01-11T23:28:13.000Z,0.949768519,0.460763889
2017-01-11T23:37:03.000Z,2.665046296,1.292939815
2017-01-13T01:30:10.000Z,4.172453704,2.024189815
2017-01-13T01:39:03.000Z,3.126736111,1.516898148
2017-01-13T02:10:06.000Z,7.949768519,3.856828704
2017-01-13T02:14:32.000Z,9.518981481,4.618055556
2017-01-13T02:18:58.000Z,9.379861111,4.550578704
2017-01-13T02:23:24.000Z,11.68078704,5.666898148
2017-01-13T02:36:43.000Z,7.221875,3.503587963
2017-01-13T02:41:09.000Z,11.403125,5.532175926
2017-01-13T02:50:01.000Z,8.013773148,3.887847222
2017-01-14T20:57:39.000Z,1.20787037,0.58599537
2017-01-15T20:39:54.000Z,2.84,1.38
2017-01-15T20:53:13.000Z,2.44,1.18
2017-01-15T21:02:05.000Z,5.31,2.58
2017-01-15T22:13:03.000Z,6.35,3.08
2017-01-15T23:28:21.000Z,5.24,2.54
2017-01-16T01:16:25.000Z,5.22,2.53
2017-01-16T01:20:52.000Z,4.43,2.15
2017-01-16T01:25:18.000Z,5.39,2.62
2017-01-16T01:34:10.000Z,4.3,2.09
2017-01-16T01:47:28.000Z,7.38,3.58
2017-01-16T21:02:05.000Z,5.23,2.54
2017-01-16T22:08:37.000Z,9.26,4.49
2017-01-16T23:10:43.000Z,2.74,1.33
2017-01-17T01:20:46.000Z,4.54,2.2
2017-01-17T01:51:49.000Z,2.42,1.17
2017-01-17T02:36:10.000Z,1.32,0.64
2017-01-17T02:40:36.000Z,1.55,0.75
2017-01-17T20:44:20.000Z,1.86,0.9
2017-01-17T21:15:24.000Z,2.45,1.19
2017-01-17T21:37:34.000Z,3.55,1.72
2017-01-17T22:04:11.000Z,3.03,1.47
2017-01-17T23:37:13.000Z,1.01,0.49
2017-01-18T02:49:53.000Z,5.85,2.84
2017-01-18T02:54:19.000Z,4.39,2.13
2017-01-18T03:03:12.000Z,8.22,3.99
2017-01-18T03:12:04.000Z,9.48,4.6
2017-01-18T03:16:30.000Z,5.47,2.65
2017-01-18T03:25:22.000Z,4.91,2.38
2017-01-19T02:47:37.000Z,3.71,1.8
2017-01-19T03:23:05.000Z,3.5,1.7
2017-01-19T20:26:36.000Z,5.47,2.65
2017-01-19T20:57:39.000Z,6.83,3.32
2017-01-19T21:06:31.000Z,5.06,2.46
2017-01-19T21:37:34.000Z,4.92,2.39
2017-01-19T21:50:53.000Z,14.28,6.93
2017-01-19T22:08:37.000Z,4.97,2.41
2017-01-19T22:21:56.000Z,13.84,6.72
2017-01-19T22:26:22.000Z,5.49,2.66
2017-01-19T22:57:25.000Z,3.12,1.52
2017-01-19T23:19:26.000Z,2.56,1.24
2017-01-20T03:18:22.000Z,1.8,0.87
